tpep_pickup_date,hour_pickup,count,day_of_week,month_bin,pickup_bin
2022-05-08,14,6999,6,0,2
2022-05-08,15,6608,6,0,2
2022-05-08,16,6467,6,0,2
2022-05-08,17,6601,6,0,2
2022-05-08,18,6478,6,0,2
2022-05-08,19,5736,6,0,3
2022-05-08,20,4955,6,0,3
2022-05-08,21,4376,6,0,3
2022-05-08,22,3599,6,0,3
2022-05-08,23,2055,6,0,3
2022-05-09,0,1515,0,0,0
2022-05-09,1,705,0,0,0
2022-05-09,2,372,0,0,0
2022-05-09,3,298,0,0,0
2022-05-09,4,410,0,0,0
2022-05-09,5,820,0,0,0
2022-05-09,6,2123,0,0,0
2022-05-09,7,3928,0,0,1
2022-05-09,8,4962,0,0,1
2022-05-09,9,5234,0,0,1
2022-05-09,10,5249,0,0,1
2022-05-09,11,5541,0,0,1
2022-05-09,12,5922,0,0,1
2022-05-09,13,6109,0,0,2
2022-05-09,14,6489,0,0,2
2022-05-09,15,6514,0,0,2
2022-05-09,16,6494,0,0,2
2022-05-09,17,7350,0,0,2
2022-05-09,18,8194,0,0,2
2022-05-09,19,6991,0,0,3
2022-05-09,20,5958,0,0,3
2022-05-09,21,5855,0,0,3
2022-05-09,22,5054,0,0,3
2022-05-09,23,2808,0,0,3
2022-05-10,0,1734,1,0,0
2022-05-10,1,721,1,0,0
2022-05-10,2,397,1,0,0
2022-05-10,3,236,1,0,0
2022-05-10,4,247,1,0,0
2022-05-10,5,738,1,0,0
2022-05-10,6,2186,1,0,0
2022-05-10,7,4243,1,0,1
2022-05-10,8,5304,1,0,1
2022-05-10,9,5559,1,0,1
2022-05-10,10,5891,1,0,1
2022-05-10,11,6259,1,0,1
2022-05-10,12,6553,1,0,1
2022-05-10,13,6725,1,0,2
2022-05-10,14,7368,1,0,2
2022-05-10,15,7310,1,0,2
2022-05-10,16,7389,1,0,2
2022-05-10,17,8510,1,0,2
2022-05-10,18,9364,1,0,2
2022-05-10,19,8046,1,0,3
2022-05-10,20,6952,1,0,3
2022-05-10,21,7007,1,0,3
2022-05-10,22,6076,1,0,3
2022-05-10,23,3769,1,0,3
2022-05-11,0,2369,2,0,0
2022-05-11,1,1126,2,0,0
2022-05-11,2,514,2,0,0
2022-05-11,3,292,2,0,0
2022-05-11,4,359,2,0,0
2022-05-11,5,727,2,0,0
2022-05-11,6,2306,2,0,0
2022-05-11,7,4406,2,0,1
2022-05-11,8,5538,2,0,1
2022-05-11,9,5874,2,0,1
2022-05-11,10,6213,2,0,1
2022-05-11,11,6633,2,0,1
2022-05-11,12,6715,2,0,1
2022-05-11,13,6772,2,0,2
2022-05-11,14,7401,2,0,2
2022-05-11,15,7568,2,0,2
2022-05-11,16,7601,2,0,2
2022-05-11,17,8616,2,0,2
2022-05-11,18,9449,2,0,2
2022-05-11,19,8451,2,0,3
2022-05-11,20,7240,2,0,3
2022-05-11,21,7288,2,0,3
2022-05-11,22,6725,2,0,3
2022-05-11,23,4243,2,0,3
2022-05-12,0,2906,3,0,0
2022-05-12,1,1499,3,0,0
2022-05-12,2,769,3,0,0
2022-05-12,3,507,3,0,0
2022-05-12,4,483,3,0,0
2022-05-12,5,877,3,0,0
2022-05-12,6,2363,3,0,0
2022-05-12,7,4391,3,0,1
2022-05-12,8,5508,3,0,1
2022-05-12,9,5807,3,0,1
2022-05-12,10,6157,3,0,1
2022-05-12,11,6573,3,0,1
2022-05-12,12,6991,3,0,1
2022-05-12,13,7042,3,0,2
2022-05-12,14,7565,3,0,2
2022-05-12,15,7694,3,0,2
2022-05-12,16,7528,3,0,2
2022-05-12,17,8584,3,0,2
2022-05-12,18,9742,3,0,2
2022-05-12,19,8845,3,0,3
2022-05-12,20,7867,3,0,3
2022-05-12,21,7721,3,0,3
2022-05-12,22,6913,3,0,3
2022-05-12,23,4584,3,0,3
2022-05-13,0,4032,4,0,0
2022-05-13,1,2387,4,0,0
2022-05-13,2,1373,4,0,0
2022-05-13,3,821,4,0,0
2022-05-13,4,666,4,0,0
2022-05-13,5,868,4,0,0
2022-05-13,6,2142,4,0,0
2022-05-13,7,3891,4,0,1
2022-05-13,8,5058,4,0,1
2022-05-13,9,5365,4,0,1
2022-05-13,10,5888,4,0,1
2022-05-13,11,6140,4,0,1
2022-05-13,12,6354,4,0,1
2022-05-13,13,6260,4,0,2
2022-05-13,14,7110,4,0,2
2022-05-13,15,7080,4,0,2
2022-05-13,16,6943,4,0,2
2022-05-13,17,7925,4,0,2
2022-05-13,18,9543,4,0,2
2022-05-13,19,9150,4,0,3
2022-05-13,20,7022,4,0,3
2022-05-13,21,6800,4,0,3
2022-05-13,22,7156,4,0,3
2022-05-13,23,5095,4,0,3
2022-05-14,0,5406,5,0,0
2022-05-14,1,4522,5,0,0
2022-05-14,2,3311,5,0,0
2022-05-14,3,2257,5,0,0
2022-05-14,4,1232,5,0,0
2022-05-14,5,709,5,0,0
2022-05-14,6,1090,5,0,0
2022-05-14,7,1735,5,0,1
2022-05-14,8,2680,5,0,1
2022-05-14,9,4038,5,0,1
2022-05-14,10,5439,5,0,1
2022-05-14,11,6447,5,0,1
2022-05-14,12,7113,5,0,1
2022-05-14,13,7098,5,0,2
2022-05-14,14,7219,5,0,2
2022-05-14,15,7692,5,0,2
2022-05-14,16,7261,5,0,2
2022-05-14,17,7449,5,0,2
2022-05-14,18,8217,5,0,2
2022-05-14,19,7801,5,0,3
2022-05-14,20,6223,5,0,3
2022-05-14,21,6178,5,0,3
2022-05-14,22,6598,5,0,3
2022-05-14,23,4712,5,0,3
2022-05-15,0,5051,6,0,0
2022-05-15,1,4125,6,0,0
2022-05-15,2,3204,6,0,0
2022-05-15,3,2163,6,0,0
2022-05-15,4,1190,6,0,0
2022-05-15,5,789,6,0,0
2022-05-15,6,1098,6,0,0
2022-05-15,7,1702,6,0,1
2022-05-15,8,2347,6,0,1
2022-05-15,9,3605,6,0,1
2022-05-15,10,5179,6,0,1
2022-05-15,11,6089,6,0,1
2022-05-15,12,6345,6,0,1
2022-05-15,13,6082,6,0,2
2022-05-15,14,6079,6,0,2
2022-05-15,15,6328,6,0,2
2022-05-15,16,6410,6,0,2
2022-05-15,17,6536,6,0,2
2022-05-15,18,6720,6,0,2
2022-05-15,19,6070,6,0,3
2022-05-15,20,5190,6,0,3
2022-05-15,21,5001,6,0,3
2022-05-15,22,4576,6,0,3
2022-05-15,23,2626,6,0,3
2022-05-16,0,2097,0,0,0
2022-05-16,1,1164,0,0,0
2022-05-16,2,594,0,0,0
2022-05-16,3,390,0,0,0
2022-05-16,4,407,0,0,0
2022-05-16,5,853,0,0,0
2022-05-16,6,2218,0,0,0
2022-05-16,7,3848,0,0,1
2022-05-16,8,5038,0,0,1
2022-05-16,9,5503,0,0,1
2022-05-16,10,5745,0,0,1
2022-05-16,11,6011,0,0,1
2022-05-16,12,6506,0,0,1
2022-05-16,13,7117,0,0,2
2022-05-16,14,6550,0,0,2
2022-05-16,15,6751,0,0,2
2022-05-16,16,6633,0,0,2
2022-05-16,17,7883,0,0,2
2022-05-16,18,9067,0,0,2
2022-05-16,19,7505,0,0,3
2022-05-16,20,5910,0,0,3
2022-05-16,21,5640,0,0,3
2022-05-16,22,4816,0,0,3
2022-05-16,23,2751,0,0,3
2022-05-17,0,1950,1,0,0
2022-05-17,1,989,1,0,0
2022-05-17,2,556,1,0,0
2022-05-17,3,286,1,0,0
2022-05-17,4,347,1,0,0
2022-05-17,5,814,1,0,0
2022-05-17,6,2311,1,0,0
2022-05-17,7,4442,1,0,1
2022-05-17,8,5511,1,0,1
2022-05-17,9,5740,1,0,1
2022-05-17,10,6010,1,0,1
2022-05-17,11,6377,1,0,1
2022-05-17,12,6879,1,0,1
2022-05-17,13,6834,1,0,2
2022-05-17,14,7291,1,0,2
2022-05-17,15,7098,1,0,2
2022-05-17,16,6857,1,0,2
2022-05-17,17,7163,1,0,2
2022-05-17,18,8071,1,0,2
2022-05-17,19,7904,1,0,3
2022-05-17,20,7483,1,0,3
2022-05-17,21,7528,1,0,3
2022-05-17,22,6424,1,0,3
2022-05-17,23,3821,1,0,3
2022-05-18,0,2936,2,0,0
2022-05-18,1,1490,2,0,0
2022-05-18,2,709,2,0,0
2022-05-18,3,409,2,0,0
2022-05-18,4,384,2,0,0
2022-05-18,5,849,2,0,0
2022-05-18,6,2443,2,0,0
2022-05-18,7,4477,2,0,1
2022-05-18,8,5471,2,0,1
2022-05-18,9,5914,2,0,1
2022-05-18,10,5852,2,0,1
2022-05-18,11,6274,2,0,1
2022-05-18,12,6619,2,0,1
2022-05-18,13,6671,2,0,2
2022-05-18,14,6977,2,0,2
2022-05-18,15,6792,2,0,2
2022-05-18,16,6624,2,0,2
2022-05-18,17,7041,2,0,2
2022-05-18,18,8253,2,0,2
2022-05-18,19,8277,2,0,3
2022-05-18,20,7324,2,0,3
2022-05-18,21,7383,2,0,3
2022-05-18,22,6633,2,0,3
2022-05-18,23,4269,2,0,3
2022-05-19,0,3414,3,0,0
2022-05-19,1,1755,3,0,0
2022-05-19,2,861,3,0,0
2022-05-19,3,445,3,0,0
2022-05-19,4,437,3,0,0
2022-05-19,5,878,3,0,0
2022-05-19,6,2540,3,0,0
2022-05-19,7,4300,3,0,1
2022-05-19,8,5025,3,0,1
2022-05-19,9,5616,3,0,1
2022-05-19,10,5935,3,0,1
2022-05-19,11,6257,3,0,1
2022-05-19,12,6810,3,0,1
2022-05-19,13,6953,3,0,2
2022-05-19,14,7211,3,0,2
2022-05-19,15,6918,3,0,2
2022-05-19,16,6597,3,0,2
2022-05-19,17,7384,3,0,2
2022-05-19,18,8535,3,0,2
2022-05-19,19,8494,3,0,3
2022-05-19,20,7724,3,0,3
2022-05-19,21,7589,3,0,3
2022-05-19,22,6853,3,0,3
2022-05-19,23,4596,3,0,3
2022-05-20,0,3985,4,0,0
2022-05-20,1,2381,4,0,0
2022-05-20,2,1366,4,0,0
2022-05-20,3,817,4,0,0
2022-05-20,4,705,4,0,0
2022-05-20,5,970,4,0,0
2022-05-20,6,2241,4,0,0
2022-05-20,7,3826,4,0,1
2022-05-20,8,4818,4,0,1
2022-05-20,9,5207,4,0,1
2022-05-20,10,5716,4,0,1
2022-05-20,11,6542,4,0,1
2022-05-20,12,6588,4,0,1
2022-05-20,13,6039,4,0,2
2022-05-20,14,6500,4,0,2
2022-05-20,15,6710,4,0,2
2022-05-20,16,6311,4,0,2
2022-05-20,17,7265,4,0,2
2022-05-20,18,8081,4,0,2
2022-05-20,19,7945,4,0,3
2022-05-20,20,6332,4,0,3
2022-05-20,21,6251,4,0,3
2022-05-20,22,6717,4,0,3
2022-05-20,23,4863,4,0,3
2022-05-21,0,5075,5,0,0
2022-05-21,1,4079,5,0,0
2022-05-21,2,3038,5,0,0
2022-05-21,3,2168,5,0,0
2022-05-21,4,1259,5,0,0
2022-05-21,5,828,5,0,0
2022-05-21,6,1284,5,0,0
2022-05-21,7,1745,5,0,1
2022-05-21,8,2970,5,0,1
2022-05-21,9,4430,5,0,1
2022-05-21,10,5587,5,0,1
2022-05-21,11,6524,5,0,1
2022-05-21,12,6513,5,0,1
2022-05-21,13,5902,5,0,2
2022-05-21,14,6482,5,0,2
2022-05-21,15,6617,5,0,2
2022-05-21,16,6785,5,0,2
2022-05-21,17,7217,5,0,2
2022-05-21,18,8165,5,0,2
2022-05-21,19,8184,5,0,3
2022-05-21,20,6966,5,0,3
2022-05-21,21,6852,5,0,3
2022-05-21,22,6754,5,0,3
2022-05-21,23,4646,5,0,3
2022-05-22,0,5343,6,0,0
2022-05-22,1,4279,6,0,0
2022-05-22,2,3308,6,0,0
2022-05-22,3,2363,6,0,0
2022-05-22,4,1318,6,0,0
2022-05-22,5,906,6,0,0
2022-05-22,6,1192,6,0,0
2022-05-22,7,1570,6,0,1
2022-05-22,8,2499,6,0,1
2022-05-22,9,3597,6,0,1
2022-05-22,10,4968,6,0,1
2022-05-22,11,5839,6,0,1
2022-05-22,12,5637,6,0,1
2022-05-22,13,5163,6,0,2
2022-05-22,14,5079,6,0,2
2022-05-22,15,5294,6,0,2
2022-05-22,16,5618,6,0,2
2022-05-22,17,6198,6,0,2
2022-05-22,18,6783,6,0,2
2022-05-22,19,6088,6,0,3
2022-05-22,20,5176,6,0,3
2022-05-22,21,4732,6,0,3
2022-05-22,22,3800,6,0,3
2022-05-22,23,2360,6,0,3
2022-05-23,0,1929,0,0,0
2022-05-23,1,1089,0,0,0
2022-05-23,2,547,0,0,0
2022-05-23,3,356,0,0,0
2022-05-23,4,447,0,0,0
2022-05-23,5,997,0,0,0
2022-05-23,6,2127,0,0,0
2022-05-23,7,3864,0,0,1
2022-05-23,8,4905,0,0,1
2022-05-23,9,5204,0,0,1
2022-05-23,10,5214,0,0,1
2022-05-23,11,5693,0,0,1
2022-05-23,12,5956,0,0,1
2022-05-23,13,6221,0,0,2
2022-05-23,14,6615,0,0,2
2022-05-23,15,6706,0,0,2
2022-05-23,16,6635,0,0,2
2022-05-23,17,7281,0,0,2
2022-05-23,18,8196,0,0,2
2022-05-23,19,7226,0,0,3
2022-05-23,20,6064,0,0,3
2022-05-23,21,5870,0,0,3
2022-05-23,22,5009,0,0,3
2022-05-23,23,2874,0,0,3
2022-05-24,0,1930,1,0,0
2022-05-24,1,876,1,0,0
2022-05-24,2,438,1,0,0
2022-05-24,3,262,1,0,0
2022-05-24,4,302,1,0,0
2022-05-24,5,787,1,0,0
2022-05-24,6,2263,1,0,0
2022-05-24,7,4421,1,0,1
2022-05-24,8,5447,1,0,1
2022-05-24,9,5893,1,0,1
2022-05-24,10,6015,1,0,1
2022-05-24,11,6231,1,0,1
2022-05-24,12,6463,1,0,1
2022-05-24,13,6396,1,0,2
2022-05-24,14,6890,1,0,2
2022-05-24,15,6967,1,0,2
2022-05-24,16,6978,1,0,2
2022-05-24,17,7907,1,0,2
2022-05-24,18,8882,1,0,2
2022-05-24,19,7908,1,0,3
2022-05-24,20,6994,1,0,3
2022-05-24,21,7024,1,0,3
2022-05-24,22,5921,1,0,3
2022-05-24,23,3790,1,0,3
2022-05-25,0,2472,2,0,0
2022-05-25,1,1294,2,0,0
2022-05-25,2,549,2,0,0
2022-05-25,3,333,2,0,0
2022-05-25,4,394,2,0,0
2022-05-25,5,768,2,0,0
2022-05-25,6,2252,2,0,0
2022-05-25,7,4425,2,0,1
2022-05-25,8,5399,2,0,1
2022-05-25,9,5560,2,0,1
2022-05-25,10,5939,2,0,1
2022-05-25,11,6125,2,0,1
2022-05-25,12,6613,2,0,1
2022-05-25,13,6640,2,0,2
2022-05-25,14,6934,2,0,2
2022-05-25,15,6928,2,0,2
2022-05-25,16,6585,2,0,2
2022-05-25,17,7433,2,0,2
2022-05-25,18,8440,2,0,2
2022-05-25,19,8113,2,0,3
2022-05-25,20,7248,2,0,3
2022-05-25,21,7138,2,0,3
2022-05-25,22,6210,2,0,3
2022-05-25,23,3908,2,0,3
2022-05-26,0,2948,3,0,0
2022-05-26,1,1439,3,0,0
2022-05-26,2,859,3,0,0
2022-05-26,3,444,3,0,0
2022-05-26,4,442,3,0,0
2022-05-26,5,801,3,0,0
2022-05-26,6,2205,3,0,0
2022-05-26,7,4229,3,0,1
2022-05-26,8,5142,3,0,1
2022-05-26,9,5479,3,0,1
2022-05-26,10,5791,3,0,1
2022-05-26,11,6145,3,0,1
2022-05-26,12,6550,3,0,1
2022-05-26,13,6577,3,0,2
2022-05-26,14,6983,3,0,2
2022-05-26,15,6727,3,0,2
2022-05-26,16,6624,3,0,2
2022-05-26,17,7466,3,0,2
2022-05-26,18,8391,3,0,2
2022-05-26,19,7761,3,0,3
2022-05-26,20,6580,3,0,3
2022-05-26,21,6622,3,0,3
2022-05-26,22,6009,3,0,3
2022-05-26,23,4099,3,0,3
2022-05-27,0,3509,4,0,0
2022-05-27,1,2077,4,0,0
2022-05-27,2,1219,4,0,0
2022-05-27,3,774,4,0,0
2022-05-27,4,655,4,0,0
2022-05-27,5,904,4,0,0
2022-05-27,6,2019,4,0,0
2022-05-27,7,3583,4,0,1
2022-05-27,8,4288,4,0,1
2022-05-27,9,4864,4,0,1
2022-05-27,10,5237,4,0,1
2022-05-27,11,5731,4,0,1
2022-05-27,12,6201,4,0,1
2022-05-27,13,6155,4,0,2
2022-05-27,14,6834,4,0,2
2022-05-27,15,6502,4,0,2
2022-05-27,16,6766,4,0,2
2022-05-27,17,7574,4,0,2
2022-05-27,18,6330,4,0,2
2022-05-27,19,6263,4,0,3
2022-05-27,20,5037,4,0,3
2022-05-27,21,5032,4,0,3
2022-05-27,22,5212,4,0,3
2022-05-27,23,3961,4,0,3
2022-05-28,0,4398,5,0,0
2022-05-28,1,3213,5,0,0
2022-05-28,2,2249,5,0,0
2022-05-28,3,1609,5,0,0
2022-05-28,4,968,5,0,0
2022-05-28,5,585,5,0,0
2022-05-28,6,959,5,0,0
2022-05-28,7,1386,5,0,1
2022-05-28,8,2076,5,0,1
2022-05-28,9,3117,5,0,1
2022-05-28,10,4080,5,0,1
2022-05-28,11,4879,5,0,1
2022-05-28,12,6355,5,0,1
2022-05-28,13,5856,5,0,2
2022-05-28,14,5044,5,0,2
2022-05-28,15,5807,5,0,2
2022-05-28,16,6137,5,0,2
2022-05-28,17,6389,5,0,2
2022-05-28,18,6270,5,0,2
2022-05-28,19,6160,5,0,3
2022-05-28,20,5437,5,0,3
2022-05-28,21,5066,5,0,3
2022-05-28,22,5267,5,0,3
2022-05-28,23,3894,5,0,3
2022-05-29,0,4230,6,0,0
2022-05-29,1,3316,6,0,0
2022-05-29,2,2607,6,0,0
2022-05-29,3,1804,6,0,0
2022-05-29,4,1023,6,0,0
2022-05-29,5,587,6,0,0
2022-05-29,6,814,6,0,0
2022-05-29,7,1218,6,0,1
2022-05-29,8,1787,6,0,1
2022-05-29,9,2771,6,0,1
2022-05-29,10,3936,6,0,1
2022-05-29,11,4754,6,0,1
2022-05-29,12,5412,6,0,1
2022-05-29,13,5679,6,0,2
2022-05-29,14,5775,6,0,2
2022-05-29,15,5735,6,0,2
2022-05-29,16,5841,6,0,2
2022-05-29,17,5907,6,0,2
2022-05-29,18,5902,6,0,2
2022-05-29,19,5250,6,0,3
2022-05-29,20,4711,6,0,3
2022-05-29,21,4541,6,0,3
2022-05-29,22,3986,6,0,3
2022-05-29,23,2758,6,0,3
2022-05-30,0,2680,0,0,0
2022-05-30,1,1775,0,0,0
2022-05-30,2,1130,0,0,0
2022-05-30,3,758,0,0,0
2022-05-30,4,524,0,0,0
2022-05-30,5,557,0,0,0
2022-05-30,6,969,0,0,0
2022-05-30,7,1293,0,0,1
2022-05-30,8,1738,0,0,1
2022-05-30,9,2450,0,0,1
2022-05-30,10,3342,0,0,1
2022-05-30,11,4198,0,0,1
2022-05-30,12,5112,0,0,1
2022-05-30,13,5453,0,0,2
2022-05-30,14,5712,0,0,2
2022-05-30,15,5939,0,0,2
2022-05-30,16,5714,0,0,2
2022-05-30,17,5934,0,0,2
2022-05-30,18,5933,0,0,2
2022-05-30,19,5402,0,0,3
2022-05-30,20,4767,0,0,3
2022-05-30,21,4617,0,0,3
2022-05-30,22,3968,0,0,3
2022-05-30,23,2378,0,0,3
2022-05-31,0,1545,1,0,0
2022-05-31,1,724,1,0,0
2022-05-31,2,367,1,0,0
2022-05-31,3,228,1,0,0
2022-05-31,4,319,1,0,0
2022-05-31,5,791,1,0,0
2022-05-31,6,2098,1,0,0
2022-05-31,7,4172,1,0,1
2022-05-31,9,5688,1,0,1
2022-05-31,10,5648,1,0,1
2022-05-31,11,6152,1,0,1
2022-05-31,12,6338,1,0,1
2022-05-31,13,6666,1,0,2
2022-05-31,14,6995,1,0,2
2022-05-31,15,7152,1,0,2
2022-05-31,16,6834,1,0,2
2022-05-31,17,7230,1,0,2
2022-05-31,18,8386,1,0,2
2022-05-31,19,7454,1,0,3
2022-05-31,20,6107,1,0,3
2022-05-31,21,5866,1,0,3
2022-05-31,22,4888,1,0,3
2022-05-31,23,2740,1,0,3
2022-06-01,0,1829,2,0,0
2022-06-01,1,835,2,0,0
2022-06-01,2,473,2,0,0
2022-06-01,3,276,2,0,0
2022-06-01,4,297,2,0,0
2022-06-01,5,712,2,0,0
2022-06-01,6,2262,2,0,0
2022-06-01,7,4451,2,0,1
2022-06-01,8,5577,2,0,1
2022-06-01,9,5904,2,0,1
2022-06-01,10,6069,2,0,1
2022-06-01,11,6337,2,0,1
2022-06-01,12,6724,2,0,1
2022-06-01,13,6700,2,0,2
2022-06-01,14,7026,2,0,2
2022-06-01,15,7434,2,0,2
2022-06-01,16,7307,2,0,2
2022-06-01,17,8293,2,0,2
2022-06-01,18,8104,2,0,2
2022-06-01,19,8583,2,0,3
2022-06-01,20,7586,2,0,3
2022-06-01,21,6506,2,0,3
2022-06-01,22,5707,2,0,3
2022-06-01,23,3238,2,0,3
2022-06-02,0,2119,3,0,0
2022-06-02,1,1282,3,0,0
2022-06-02,2,771,3,0,0
2022-06-02,3,486,3,0,0
2022-06-02,4,421,3,0,0
2022-06-02,5,876,3,0,0
2022-06-02,6,2226,3,0,0
2022-06-02,7,4427,3,0,1
2022-06-02,8,5663,3,0,1
2022-06-02,9,6108,3,0,1
2022-06-02,10,6227,3,0,1
2022-06-02,11,6550,3,0,1
2022-06-02,12,7129,3,0,1
2022-06-02,13,6941,3,0,2
2022-06-02,14,7432,3,0,2
2022-06-02,15,7256,3,0,2
2022-06-02,16,7715,3,0,2
2022-06-02,17,7432,3,0,2
2022-06-02,18,8421,3,0,2
2022-06-02,19,7497,3,0,3
2022-06-02,20,6825,3,0,3
2022-06-02,21,7032,3,0,3
2022-06-02,22,6253,3,0,3
2022-06-02,23,4235,3,0,3
2022-06-03,0,3740,4,0,0
2022-06-03,1,2145,4,0,0
2022-06-03,2,1192,4,0,0
2022-06-03,3,655,4,0,0
2022-06-03,4,520,4,0,0
2022-06-03,5,819,4,0,0
2022-06-03,6,2017,4,0,0
2022-06-03,7,3832,4,0,1
2022-06-03,8,4842,4,0,1
2022-06-03,9,5294,4,0,1
2022-06-03,10,5644,4,0,1
2022-06-03,11,6226,4,0,1
2022-06-03,12,6341,4,0,1
2022-06-03,13,6310,4,0,2
2022-06-03,14,6939,4,0,2
2022-06-03,15,6959,4,0,2
2022-06-03,16,6691,4,0,2
2022-06-03,17,7696,4,0,2
2022-06-03,18,8744,4,0,2
2022-06-03,19,8528,4,0,3
2022-06-03,20,6696,4,0,3
2022-06-03,21,6513,4,0,3
2022-06-03,22,6838,4,0,3
2022-06-03,23,4884,4,0,3
2022-06-04,0,5227,5,0,0
2022-06-04,1,4045,5,0,0
2022-06-04,3,2208,5,0,0
2022-06-04,4,1125,5,0,0
2022-06-04,5,694,5,0,0
2022-06-04,6,1106,5,0,0
2022-06-04,7,1796,5,0,1
2022-06-04,8,2623,5,0,1
2022-06-04,9,3927,5,0,1
2022-06-04,10,5285,5,0,1
2022-06-04,11,6151,5,0,1
2022-06-04,12,6815,5,0,1
2022-06-04,13,7053,5,0,2
2022-06-04,14,7069,5,0,2
2022-06-04,15,7028,5,0,2
2022-06-04,16,7228,5,0,2
2022-06-04,17,7714,5,0,2
2022-06-04,18,8024,5,0,2
2022-06-04,19,7635,5,0,3
2022-06-04,20,6291,5,0,3
2022-06-04,21,6424,5,0,3
2022-06-04,22,6495,5,0,3
2022-06-04,23,4769,5,0,3
2022-06-05,0,5383,6,0,0
2022-06-05,1,4135,6,0,0
2022-06-05,2,3337,6,0,0
2022-06-05,3,2190,6,0,0
2022-06-05,4,1275,6,0,0
2022-06-05,5,669,6,0,0
2022-06-05,6,886,6,0,0
2022-06-05,7,1429,6,0,1
2022-06-05,8,1990,6,0,1
2022-06-05,9,3415,6,0,1
2022-06-05,10,4625,6,0,1
2022-06-05,11,5583,6,0,1
2022-06-05,12,5790,6,0,1
2022-06-05,13,5877,6,0,2
2022-06-05,14,6078,6,0,2
2022-06-05,15,6034,6,0,2
2022-06-05,16,6044,6,0,2
2022-06-05,17,6394,6,0,2
2022-06-05,18,6999,6,0,2
2022-06-05,19,6221,6,0,3
2022-06-05,20,5190,6,0,3
2022-06-05,21,4923,6,0,3
2022-06-05,22,4012,6,0,3
2022-06-05,23,2154,6,0,3
2022-06-06,0,1907,0,0,0
2022-06-06,1,834,0,0,0
2022-06-06,2,418,0,0,0
2022-06-06,3,278,0,0,0
2022-06-06,4,365,0,0,0
2022-06-06,5,798,0,0,0
2022-06-06,6,2066,0,0,0
2022-06-06,7,3930,0,0,1
2022-06-06,8,5102,0,0,1
2022-06-06,9,5304,0,0,1
2022-06-06,10,5668,0,0,1
2022-06-06,11,6016,0,0,1
2022-06-06,12,6222,0,0,1
2022-06-06,13,6386,0,0,2
2022-06-06,14,6940,0,0,2
2022-06-06,15,7197,0,0,2
2022-06-06,16,7183,0,0,2
2022-06-06,17,8092,0,0,2
2022-06-06,18,8619,0,0,2
2022-06-06,19,7157,0,0,3
2022-06-06,20,5874,0,0,3
2022-06-06,21,6150,0,0,3
2022-06-06,22,5053,0,0,3
2022-06-06,23,2640,0,0,3
2022-06-07,0,1923,1,0,0
2022-06-07,1,828,1,0,0
2022-06-07,2,462,1,0,0
2022-06-07,3,250,1,0,0
2022-06-07,4,301,1,0,0
2022-06-07,5,743,1,0,0
2022-06-07,6,2142,1,0,0
2022-06-07,7,4332,1,0,1
2022-06-07,9,5978,1,0,1
2022-06-07,10,6293,1,0,1
2022-06-07,11,6513,1,0,1
2022-06-07,12,6750,1,0,1
2022-06-07,13,7012,1,0,2
2022-06-07,14,7498,1,0,2
2022-06-07,15,7394,1,0,2
2022-06-07,16,7576,1,0,2
2022-06-07,17,9018,1,0,2
2022-06-07,18,9737,1,0,2
2022-06-07,19,8673,1,0,3
2022-06-07,20,7780,1,0,3
2022-06-07,21,7586,1,0,3
2022-06-07,22,6192,1,0,3
2022-06-07,23,3573,1,0,3
2022-06-08,0,2456,2,0,0
2022-06-08,1,1025,2,0,0
2022-06-08,2,568,2,0,0
2022-06-08,3,331,2,0,0
2022-06-08,4,348,2,0,0
2022-06-08,5,830,2,0,0
2022-06-08,6,2301,2,0,0
2022-06-08,7,4501,2,0,1
2022-06-08,8,5656,2,0,1
2022-06-08,9,5860,2,0,1
2022-06-08,10,6210,2,0,1
2022-06-08,11,6794,2,0,1
2022-06-08,12,6938,2,0,1
2022-06-08,13,7093,2,0,2
2022-06-08,14,7183,2,0,2
2022-06-08,15,7426,2,0,2
2022-06-08,16,7227,2,0,2
2022-06-08,17,8219,2,0,2
2022-06-08,18,9353,2,0,2
2022-06-08,19,8855,2,0,3
2022-06-08,20,7815,2,0,3
2022-06-08,21,7630,2,0,3
2022-06-08,22,6777,2,0,3
2022-06-08,23,4122,2,0,3
2022-06-09,0,3391,3,0,0
2022-06-09,1,1722,3,0,0
2022-06-09,2,816,3,0,0
2022-06-09,3,426,3,0,0
2022-06-09,4,391,3,0,0
2022-06-09,5,936,3,0,0
2022-06-09,6,2248,3,0,0
2022-06-09,7,4354,3,0,1
2022-06-09,8,5480,3,0,1
2022-06-09,9,5830,3,0,1
2022-06-09,10,6297,3,0,1
2022-06-09,11,6801,3,0,1
2022-06-09,12,6948,3,0,1
2022-06-09,13,6942,3,0,2
2022-06-09,14,7579,3,0,2
2022-06-09,15,7569,3,0,2
2022-06-09,16,7261,3,0,2
2022-06-09,17,8197,3,0,2
2022-06-09,18,9096,3,0,2
2022-06-09,19,8767,3,0,3
2022-06-09,20,7697,3,0,3
2022-06-09,21,7605,3,0,3
2022-06-09,22,6997,3,0,3
2022-06-09,23,4509,3,0,3
2022-06-10,0,4109,4,0,0
2022-06-10,1,2550,4,0,0
2022-06-10,2,1559,4,0,0
2022-06-10,3,797,4,0,0
2022-06-10,4,632,4,0,0
2022-06-10,5,915,4,0,0
2022-06-10,6,2073,4,0,0
