tpep_pickup_date,hour_pickup,count
2022-07-17,15,5556
2022-07-17,16,5533
2022-07-17,17,5701
2022-07-17,18,5634
2022-07-17,19,5359
2022-07-17,20,4774
2022-07-17,21,4498
2022-07-17,22,3689
2022-07-17,23,2029
2022-07-18,0,1551
2022-07-18,1,770
2022-07-18,2,480
2022-07-18,3,293
2022-07-18,4,366
2022-07-18,5,808
2022-07-18,6,2075
2022-07-18,7,3527
2022-07-18,8,4382
2022-07-18,9,4600
2022-07-18,10,4947
2022-07-18,11,5043
2022-07-18,12,5879
2022-07-18,13,5706
2022-07-18,14,6298
2022-07-18,15,6488
2022-07-18,16,5746
2022-07-18,17,6785
2022-07-18,18,7466
2022-07-18,19,6577
2022-07-18,20,5199
2022-07-18,21,4865
2022-07-18,22,3970
2022-07-18,23,2095
2022-07-19,0,1529
2022-07-19,1,835
2022-07-19,2,426
2022-07-19,3,244
2022-07-19,4,297
2022-07-19,5,758
2022-07-19,6,2049
2022-07-19,7,3800
2022-07-19,8,5250
2022-07-19,9,5476
2022-07-19,10,5569
2022-07-19,11,5968
2022-07-19,12,6240
2022-07-19,13,6374
2022-07-19,14,6790
2022-07-19,15,6764
2022-07-19,16,6890
2022-07-19,17,8132
2022-07-19,18,9067
2022-07-19,19,7916
2022-07-19,20,6724
2022-07-19,21,6672
2022-07-19,22,5672
2022-07-19,23,3302
2022-07-20,0,2225
2022-07-20,1,1125
2022-07-20,2,582
2022-07-20,3,334
2022-07-20,4,313
2022-07-20,5,812
2022-07-20,6,2200
2022-07-20,7,3838
2022-07-20,8,5293
2022-07-20,9,5639
2022-07-20,10,5959
2022-07-20,11,6183
2022-07-20,12,6583
2022-07-20,13,6644
2022-07-20,14,6775
2022-07-20,15,7040
2022-07-20,16,6951
2022-07-20,17,7857
2022-07-20,18,8768
2022-07-20,19,8372
2022-07-20,20,6839
2022-07-20,21,6613
2022-07-20,22,5752
2022-07-20,23,3553
2022-07-21,0,2730
2022-07-21,1,1364
2022-07-21,2,744
2022-07-21,3,423
2022-07-21,4,394
2022-07-21,5,766
2022-07-21,6,2106
2022-07-21,7,3839
2022-07-21,8,5301
2022-07-21,9,5407
2022-07-21,10,5718
2022-07-21,11,6056
2022-07-21,12,6512
2022-07-21,13,6660
2022-07-21,14,6034
2022-07-21,15,6053
2022-07-21,16,6458
2022-07-21,17,7515
2022-07-21,18,8576
2022-07-21,19,7925
2022-07-21,20,6738
2022-07-21,21,6517
2022-07-21,22,5996
2022-07-21,23,3990
2022-07-22,0,3614
2022-07-22,1,2203
2022-07-22,2,1464
2022-07-22,3,751
2022-07-22,4,582
2022-07-22,5,801
2022-07-22,6,1912
2022-07-22,7,2942
2022-07-22,8,4120
2022-07-22,9,4627
2022-07-22,10,5069
2022-07-22,11,5144
2022-07-22,12,5338
2022-07-22,13,5433
2022-07-22,14,6032
2022-07-22,15,6368
2022-07-22,16,6389
2022-07-22,17,7316
2022-07-22,18,8216
2022-07-22,19,7125
2022-07-22,20,5827
2022-07-22,21,5839
2022-07-22,22,5903
2022-07-22,23,4245
2022-07-23,0,4772
2022-07-23,1,3617
2022-07-23,2,2939
2022-07-23,3,2099
2022-07-23,4,1049
2022-07-23,5,607
2022-07-23,6,978
2022-07-23,7,1494
2022-07-23,8,2158
2022-07-23,9,3209
2022-07-23,10,4361
2022-07-23,11,5064
2022-07-23,12,5724
2022-07-23,13,6012
2022-07-23,14,5918
2022-07-23,15,6058
2022-07-23,16,6138
2022-07-23,17,6562
2022-07-23,18,6818
2022-07-23,19,6597
2022-07-23,20,5496
2022-07-23,21,5500
2022-07-23,22,5515
2022-07-23,23,3907
2022-07-24,0,4595
2022-07-24,1,3865
2022-07-24,2,3016
2022-07-24,3,2178
2022-07-24,4,1234
2022-07-24,5,635
2022-07-24,6,869
2022-07-24,7,1208
2022-07-24,8,1755
2022-07-24,9,2677
2022-07-24,10,4060
2022-07-24,11,4818
2022-07-24,12,5551
2022-07-24,13,5649
2022-07-24,14,5814
2022-07-24,15,5621
2022-07-24,16,5619
2022-07-24,17,5747
2022-07-24,18,5816
2022-07-24,19,5252
2022-07-24,20,4346
2022-07-24,21,4305
2022-07-24,22,3424
2022-07-24,23,2045
2022-07-25,0,1783
2022-07-25,1,817
2022-07-25,2,418
2022-07-25,3,291
2022-07-25,4,362
2022-07-25,5,728
2022-07-25,6,1983
2022-07-25,7,3486
2022-07-25,8,4762
2022-07-25,9,5023
2022-07-25,10,5176
2022-07-25,11,5289
2022-07-25,12,5945
2022-07-25,13,5671
2022-07-25,14,5247
2022-07-25,15,5573
2022-07-25,16,5610
2022-07-25,17,6544
2022-07-25,18,7057
2022-07-25,19,6143
2022-07-25,20,5160
2022-07-25,21,4940
2022-07-25,22,4085
2022-07-25,23,2183
2022-07-26,0,1745
2022-07-26,1,941
2022-07-26,2,410
2022-07-26,3,247
2022-07-26,4,307
2022-07-26,5,754
2022-07-26,6,1978
2022-07-26,7,3860
2022-07-26,8,5072
2022-07-26,9,5378
2022-07-26,10,5471
2022-07-26,11,5635
2022-07-26,12,6042
2022-07-26,13,6174
2022-07-26,14,6538
2022-07-26,15,6642
2022-07-26,16,6704
2022-07-26,17,7735
2022-07-26,18,8415
2022-07-26,19,7327
2022-07-26,20,6459
2022-07-26,21,6377
2022-07-26,22,5366
2022-07-26,23,3474
2022-07-27,0,2452
2022-07-27,1,1159
2022-07-27,2,606
2022-07-27,3,334
2022-07-27,4,378
2022-07-27,5,698
2022-07-27,6,2138
2022-07-27,7,3907
2022-07-27,8,5179
2022-07-27,9,5376
2022-07-27,10,5566
2022-07-27,11,5768
2022-07-27,12,6133
2022-07-27,13,6513
2022-07-27,14,6566
2022-07-27,15,6894
2022-07-27,16,6834
2022-07-27,17,7827
2022-07-27,18,8586
2022-07-27,19,7824
2022-07-27,20,6580
2022-07-27,21,6551
2022-07-27,22,5967
2022-07-27,23,3665
2022-07-28,0,2881
2022-07-28,1,1402
2022-07-28,2,749
2022-07-28,3,433
2022-07-28,4,439
2022-07-28,5,774
2022-07-28,6,2084
2022-07-28,7,3586
2022-07-28,8,5101
2022-07-28,9,5407
2022-07-28,10,5584
2022-07-28,11,5835
2022-07-28,12,6375
2022-07-28,13,6303
2022-07-28,15,6779
2022-07-28,16,6753
2022-07-28,17,7788
2022-07-28,18,8560
2022-07-28,19,7715
2022-07-28,20,6396
2022-07-28,21,6337
2022-07-28,22,6115
2022-07-28,23,3956
2022-07-29,0,3515
2022-07-29,1,2243
2022-07-29,2,1260
2022-07-29,3,731
2022-07-29,4,569
2022-07-29,5,825
2022-07-29,6,1778
2022-07-29,7,2864
2022-07-29,8,4198
2022-07-29,9,4579
2022-07-29,10,4942
2022-07-29,11,5180
2022-07-29,12,5529
2022-07-29,13,5748
2022-07-29,14,6107
2022-07-29,15,5986
2022-07-29,16,6043
2022-07-29,17,7072
2022-07-29,18,7682
2022-07-29,19,7509
2022-07-29,20,6288
2022-07-29,21,6598
2022-07-29,22,5780
2022-07-29,23,4357
2022-07-30,0,4565
2022-07-30,1,3619
2022-07-30,2,2958
2022-07-30,3,2037
2022-07-30,4,1019
2022-07-30,5,614
2022-07-30,6,956
2022-07-30,7,1374
2022-07-30,8,2117
2022-07-30,9,3141
2022-07-30,10,4069
2022-07-30,11,4831
2022-07-30,12,5597
2022-07-30,13,5744
2022-07-30,14,5621
2022-07-30,15,5724
2022-07-30,16,6061
2022-07-30,17,6424
2022-07-30,18,6876
2022-07-30,19,6666
2022-07-30,20,5461
2022-07-30,21,5442
2022-07-30,22,5497
2022-07-30,23,4084
2022-07-31,0,4660
2022-07-31,1,3813
2022-07-31,2,2995
2022-07-31,3,2055
2022-07-31,4,1167
2022-07-31,5,635
2022-07-31,6,917
2022-07-31,7,1142
2022-07-31,8,1774
2022-07-31,9,2636
2022-07-31,10,3636
2022-07-31,11,4449
2022-07-31,12,5074
2022-07-31,13,5137
2022-07-31,14,5394
2022-07-31,15,5284
2022-07-31,16,5381
2022-07-31,17,5480
2022-07-31,18,5789
2022-07-31,19,5007
2022-07-31,20,4249
2022-07-31,21,4253
2022-07-31,22,3559
2022-07-31,23,2001
2022-08-01,0,1551
2022-08-01,1,730
2022-08-01,2,378
2022-08-01,3,260
2022-08-01,4,352
2022-08-01,5,787
2022-08-01,6,1938
2022-08-01,7,3205
2022-08-01,8,4479
2022-08-01,9,4727
2022-08-01,10,4820
2022-08-01,11,4967
2022-08-01,12,5435
2022-08-01,13,5308
2022-08-01,14,5660
2022-08-01,15,5844
2022-08-01,16,5640
2022-08-01,17,6541
2022-08-01,18,6646
2022-08-01,19,5773
2022-08-01,20,4838
2022-08-01,21,4639
2022-08-01,22,3845
2022-08-01,23,2036
2022-08-02,0,1439
2022-08-02,1,659
2022-08-02,2,347
2022-08-02,3,205
2022-08-02,4,269
2022-08-02,5,632
2022-08-02,6,1996
2022-08-02,7,3519
2022-08-02,8,4883
2022-08-02,9,5251
2022-08-02,10,5253
2022-08-02,11,5555
2022-08-02,12,6095
2022-08-02,13,6219
2022-08-02,14,6717
2022-08-02,15,6825
2022-08-02,16,6824
2022-08-02,17,7753
2022-08-02,18,8377
2022-08-02,19,7268
2022-08-02,20,6221
2022-08-02,21,6190
2022-08-02,22,5180
2022-08-02,23,2934
2022-08-03,0,1885
2022-08-03,1,920
2022-08-03,2,486
2022-08-03,3,288
2022-08-03,4,297
2022-08-03,5,660
2022-08-03,6,1994
2022-08-03,7,3661
2022-08-03,8,5028
2022-08-03,9,5322
2022-08-03,10,5423
2022-08-03,11,5605
2022-08-03,12,6215
2022-08-03,13,6133
2022-08-03,14,6399
2022-08-03,15,6523
2022-08-03,16,6617
2022-08-03,17,7341
2022-08-03,18,8040
2022-08-03,19,7533
2022-08-03,20,6654
2022-08-03,21,6397
2022-08-03,22,5564
2022-08-03,23,3507
2022-08-04,0,2636
2022-08-04,1,1213
2022-08-04,2,705
2022-08-04,3,423
2022-08-04,4,452
2022-08-04,5,741
2022-08-04,6,2038
2022-08-04,7,3544
2022-08-04,8,4848
2022-08-04,9,5199
2022-08-04,10,5446
2022-08-04,11,5777
2022-08-04,12,6157
2022-08-04,13,6278
2022-08-04,14,6455
2022-08-04,15,6732
2022-08-04,16,6375
2022-08-04,17,7451
2022-08-04,18,8298
2022-08-04,19,7393
2022-08-04,20,6623
2022-08-04,21,6296
2022-08-04,22,5787
2022-08-04,23,3751
2022-08-05,0,3369
2022-08-05,1,2154
2022-08-05,2,1305
2022-08-05,3,731
2022-08-05,4,525
2022-08-05,5,804
2022-08-05,6,1764
2022-08-05,7,2970
2022-08-05,8,4392
2022-08-05,9,4537
2022-08-05,10,4911
2022-08-05,11,5234
2022-08-05,12,5520
2022-08-05,13,5534
2022-08-05,14,6098
2022-08-05,15,6288
2022-08-05,16,6108
2022-08-05,17,6922
2022-08-05,18,7685
2022-08-05,19,7265
2022-08-05,20,5862
2022-08-05,21,5727
2022-08-05,22,5569
2022-08-05,23,4064
2022-08-06,0,4708
2022-08-06,1,4003
2022-08-06,2,3144
2022-08-06,3,2156
2022-08-06,4,1080
2022-08-06,5,569
2022-08-06,6,943
2022-08-06,7,1379
2022-08-06,8,1987
2022-08-06,9,3051
2022-08-06,10,4206
2022-08-06,11,5023
2022-08-06,12,5540
2022-08-06,13,6067
2022-08-06,14,6042
2022-08-06,15,6121
2022-08-06,16,6477
2022-08-06,17,6670
2022-08-06,18,6959
2022-08-06,19,6819
2022-08-06,20,5721
2022-08-06,21,5542
2022-08-06,22,5615
2022-08-06,23,3981
2022-08-07,0,4580
2022-08-07,1,3637
2022-08-07,2,2813
2022-08-07,3,1873
2022-08-07,4,1107
2022-08-07,5,556
2022-08-07,6,811
2022-08-07,7,1199
2022-08-07,8,2013
2022-08-07,9,2701
2022-08-07,10,3804
2022-08-07,11,4477
2022-08-07,12,5401
2022-08-07,13,5637
2022-08-07,15,4901
2022-08-07,16,5032
2022-08-07,17,5296
2022-08-07,18,5564
2022-08-07,19,4841
2022-08-07,20,4492
2022-08-07,21,4111
2022-08-07,22,3363
2022-08-07,23,1863
2022-08-08,0,1707
2022-08-08,1,798
2022-08-08,2,420
2022-08-08,3,281
2022-08-08,4,351
2022-08-08,5,717
2022-08-08,6,1853
2022-08-08,7,3202
2022-08-08,8,4586
2022-08-08,9,4714
2022-08-08,10,5006
2022-08-08,11,5138
2022-08-08,12,5626
2022-08-08,13,5701
2022-08-08,14,6083
2022-08-08,15,6306
2022-08-08,16,6201
2022-08-08,17,6857
2022-08-08,18,7200
2022-08-08,19,6354
2022-08-08,20,5210
2022-08-08,21,5001
2022-08-08,22,4285
2022-08-08,23,2410
2022-08-09,0,1696
2022-08-09,1,704
2022-08-09,2,418
2022-08-09,3,239
2022-08-09,4,271
2022-08-09,5,657
2022-08-09,6,1986
2022-08-09,7,3641
2022-08-09,8,4998
2022-08-09,9,5449
2022-08-09,10,5557
2022-08-09,11,6007
2022-08-09,12,6462
2022-08-09,13,6351
2022-08-09,14,6899
2022-08-09,15,6960
2022-08-09,16,6999
2022-08-09,17,8210
2022-08-09,18,9275
2022-08-09,19,7072
2022-08-09,20,6117
2022-08-09,21,6127
2022-08-09,22,5178
2022-08-09,23,3068
2022-08-10,0,2358
2022-08-10,1,1261
2022-08-10,2,537
2022-08-10,3,311
2022-08-10,4,350
2022-08-10,5,718
2022-08-10,6,2053
2022-08-10,7,3632
2022-08-10,8,4593
2022-08-10,9,3854
2022-08-10,10,3951
2022-08-10,11,4162
2022-08-10,12,4468
2022-08-10,13,4444
2022-08-10,14,4751
2022-08-10,15,4792
2022-08-10,16,4605
2022-08-10,17,5205
2022-08-10,18,5931
2022-08-10,19,5460
2022-08-10,20,4873
2022-08-10,21,4638
2022-08-10,22,4272
2022-08-10,23,2613
2022-08-11,0,2590
2022-08-11,1,1305
2022-08-11,2,739
2022-08-11,3,459
2022-08-11,4,365
2022-08-11,5,688
2022-08-11,6,2230
2022-08-11,7,4041
2022-08-11,8,4951
2022-08-11,9,5262
2022-08-11,10,5451
2022-08-11,11,5723
2022-08-11,12,6156
2022-08-11,13,6153
2022-08-11,14,6655
2022-08-11,15,6592
2022-08-11,16,6576
2022-08-11,17,7510
2022-08-11,18,8399
2022-08-11,19,7374
2022-08-11,20,6366
2022-08-11,21,6232
2022-08-11,22,5860
2022-08-11,23,3883
2022-08-12,0,3880
2022-08-12,1,2496
2022-08-12,2,1323
2022-08-12,3,782
2022-08-12,4,611
2022-08-12,5,759
2022-08-12,6,1790
2022-08-12,7,2727
2022-08-12,8,3803
2022-08-12,9,4433
2022-08-12,10,4865
2022-08-12,11,5186
2022-08-12,12,5664
2022-08-12,13,5801
2022-08-12,14,6364
2022-08-12,15,6084
2022-08-12,16,6128
2022-08-12,17,6877
2022-08-12,18,7221
2022-08-12,19,6933
2022-08-12,20,5852
2022-08-12,21,5686
2022-08-12,22,5829
2022-08-12,23,4227
2022-08-13,0,4788
2022-08-13,1,3796
2022-08-13,2,2988
2022-08-13,3,2087
2022-08-13,4,1098
2022-08-13,5,566
2022-08-13,6,985
2022-08-13,7,1438
2022-08-13,8,1974
2022-08-13,9,3013
2022-08-13,10,3916
2022-08-13,11,4651
2022-08-13,12,5068
2022-08-13,13,5511
2022-08-13,14,5383
2022-08-13,15,5811
2022-08-13,16,6021
2022-08-13,17,6278
2022-08-13,18,6581
2022-08-13,19,6315
2022-08-13,20,5370
2022-08-13,21,5455
2022-08-13,22,5524
2022-08-13,23,4022
2022-08-14,0,4564
2022-08-14,1,3701
2022-08-14,2,2976
2022-08-14,3,2076
2022-08-14,4,1145
2022-08-14,5,577
2022-08-14,6,880
2022-08-14,7,1265
2022-08-14,8,1950
2022-08-14,9,2692
2022-08-14,10,3610
2022-08-14,11,4331
2022-08-14,12,4863
2022-08-14,13,4951
2022-08-14,14,5029
2022-08-14,15,5068
2022-08-14,16,4886
2022-08-14,17,5111
2022-08-14,18,5536
2022-08-14,19,4943
2022-08-14,20,4435
2022-08-14,21,4046
2022-08-14,22,3578
2022-08-14,23,2049
2022-08-15,0,1627
2022-08-15,1,733
2022-08-15,2,375
2022-08-15,3,286
2022-08-15,4,342
2022-08-15,5,709
2022-08-15,6,1706
2022-08-15,7,3071
2022-08-15,8,4421
2022-08-15,9,4813
2022-08-15,10,4867
2022-08-15,11,5124
2022-08-15,12,5406
2022-08-15,13,5527
2022-08-15,14,5882
2022-08-15,15,5886
2022-08-15,16,5777
2022-08-15,17,6455
2022-08-15,18,6707
2022-08-15,19,5673
2022-08-15,20,5083
2022-08-15,21,4765
2022-08-15,22,4037
2022-08-15,23,2139
2022-08-16,0,1541
2022-08-16,1,676
2022-08-16,2,381
2022-08-16,3,229
2022-08-16,4,278
2022-08-16,5,563
2022-08-16,6,1906
2022-08-16,7,3343
2022-08-16,8,4753
2022-08-16,9,5058
2022-08-16,10,5287
2022-08-16,11,5448
2022-08-16,12,5905
2022-08-16,13,6036
2022-08-16,14,6437
2022-08-16,15,6446
2022-08-16,16,6326
2022-08-16,17,7199
2022-08-16,18,7972
2022-08-16,19,6893
2022-08-16,20,6160
2022-08-16,21,5721
2022-08-16,22,5267
2022-08-16,23,2754
2022-08-17,0,1870
2022-08-17,1,922
2022-08-17,2,500
2022-08-17,3,292
2022-08-17,4,324
2022-08-17,5,677
2022-08-17,6,1971
2022-08-17,7,3338
2022-08-17,8,4916
2022-08-17,9,5165
2022-08-17,10,5425
2022-08-17,11,5722
2022-08-17,12,5949
2022-08-17,13,6136
2022-08-17,14,6509
2022-08-17,15,6424
2022-08-17,16,6350
2022-08-17,17,7016
2022-08-17,18,7779
2022-08-17,19,6982
2022-08-17,20,6152
2022-08-17,21,6292
2022-08-17,22,5278
2022-08-17,23,3311
2022-08-18,0,2766
2022-08-18,1,1250
2022-08-18,2,684
2022-08-18,3,394
2022-08-18,5,659
2022-08-18,6,1863
2022-08-18,7,3291
2022-08-18,8,4542
2022-08-18,9,4994
2022-08-18,10,5221
2022-08-18,11,5384
2022-08-18,12,5863
2022-08-18,13,5986
2022-08-18,14,6332
2022-08-18,15,6403
2022-08-18,16,6662
2022-08-18,17,7181
2022-08-18,18,8055
2022-08-18,19,6998
2022-08-18,20,6145
2022-08-18,21,5871
2022-08-18,22,5835
2022-08-18,23,3676
2022-08-19,0,3195
2022-08-19,1,1923
2022-08-19,2,1154
2022-08-19,3,677
2022-08-19,4,530
2022-08-19,5,773
2022-08-19,6,1726
2022-08-19,7,2563
2022-08-19,8,3684
2022-08-19,9,4374
2022-08-19,10,4749
2022-08-19,11,5006
2022-08-19,12,5441
2022-08-19,13,5486
2022-08-19,14,5907
2022-08-19,15,6096
2022-08-19,16,6046
2022-08-19,17,6613
2022-08-19,18,7284
2022-08-19,19,6795
2022-08-19,20,5892
2022-08-19,21,6040
2022-08-19,22,5919
2022-08-19,23,4108
2022-08-20,0,4616
2022-08-20,1,3835
2022-08-20,2,2917
2022-08-20,3,1929
2022-08-20,4,997
2022-08-20,5,610
2022-08-20,6,1066
2022-08-20,7,1401
2022-08-20,8,2091
2022-08-20,9,3165
2022-08-20,10,3976
2022-08-20,11,4692
2022-08-20,12,5114
2022-08-20,13,5568
2022-08-20,14,5637
2022-08-20,15,5860
2022-08-20,16,6064
2022-08-20,17,6336
2022-08-20,18,6720
2022-08-20,19,6194
2022-08-20,20,5557
2022-08-20,21,5225
2022-08-20,22,5464
2022-08-20,23,3871
2022-08-21,0,4437
2022-08-21,1,3743
2022-08-21,2,2930
2022-08-21,3,1984
2022-08-21,4,1088
2022-08-21,5,527
2022-08-21,6,853
2022-08-21,7,1239
2022-08-21,8,1748
2022-08-21,9,2581
2022-08-21,10,3692
2022-08-21,11,4474
2022-08-21,12,4932
2022-08-21,13,5049
2022-08-21,14,5199
2022-08-21,15,5109
2022-08-21,16,5359
2022-08-21,17,5502
2022-08-21,18,5593
2022-08-21,19,4947
2022-08-21,20,4430
2022-08-21,21,3994
2022-08-21,22,3518
2022-08-21,23,2138
2022-08-22,0,1791
2022-08-22,1,953
2022-08-22,2,488
2022-08-22,3,279
2022-08-22,4,343
2022-08-22,5,701
2022-08-22,6,1782
2022-08-22,7,3063
2022-08-22,8,4341
2022-08-22,9,4678
2022-08-22,10,4802
2022-08-22,11,5328
2022-08-22,12,5688
2022-08-22,13,5111
2022-08-22,14,5588
2022-08-22,15,6202
2022-08-22,16,6566
2022-08-22,17,6579
2022-08-22,18,6273
2022-08-22,19,5293
2022-08-22,20,4519
2022-08-22,21,3922
2022-08-22,22,3789
2022-08-22,23,2278
2022-08-23,0,1741
2022-08-23,1,1049
2022-08-23,2,543
2022-08-23,3,238
2022-08-23,4,322
2022-08-23,5,610
2022-08-23,6,1910
2022-08-23,7,3378
2022-08-23,8,4862
2022-08-23,9,5285
2022-08-23,10,5245
2022-08-23,11,5451
2022-08-23,12,5920
2022-08-23,13,6097
2022-08-23,14,6464
2022-08-23,15,6392
2022-08-23,16,6409
2022-08-23,17,7140
2022-08-23,18,7804
2022-08-23,19,6805
2022-08-23,20,6133
2022-08-23,21,5623
2022-08-23,22,5171
2022-08-23,23,3000
2022-08-24,0,1976
2022-08-24,1,908
2022-08-24,2,445
2022-08-24,3,332
2022-08-24,4,299
2022-08-24,5,671
2022-08-24,6,1906
2022-08-24,7,3229
2022-08-24,8,4703
2022-08-24,9,5245
2022-08-24,10,5417
2022-08-24,11,5626
2022-08-24,12,6166
2022-08-24,13,6078
2022-08-24,14,6374
2022-08-24,15,6694
2022-08-24,16,6558
2022-08-24,17,7404
2022-08-24,18,8144
2022-08-24,19,7097
2022-08-24,20,6262
2022-08-24,21,5929
2022-08-24,22,5335
2022-08-24,23,3247
2022-08-25,0,2368
2022-08-25,1,1308
2022-08-25,2,611
2022-08-25,3,369
2022-08-25,4,355
2022-08-25,5,633
2022-08-25,6,1824
2022-08-25,7,3285
2022-08-25,8,4667
2022-08-25,9,5173
2022-08-25,10,5213
2022-08-25,11,5503
2022-08-25,12,5887
2022-08-25,13,6213
2022-08-25,14,6412
2022-08-25,15,6452
2022-08-25,16,6486
2022-08-25,17,7266
2022-08-25,18,8149
2022-08-25,19,7022
2022-08-25,20,6207
2022-08-25,21,5920
2022-08-25,22,5707
2022-08-25,23,3635
2022-08-26,0,3239
2022-08-26,1,1932
2022-08-26,2,1062
2022-08-26,3,612
2022-08-26,4,512
2022-08-26,5,669
2022-08-26,6,1665
2022-08-26,7,2635
2022-08-26,8,3665
2022-08-26,9,4329
2022-08-26,10,4877
2022-08-26,11,5155
2022-08-26,12,5493
2022-08-26,13,5711
2022-08-26,14,6146
2022-08-26,15,6073
2022-08-26,16,6211
2022-08-26,17,6808
2022-08-26,18,7306
2022-08-26,19,7041
2022-08-26,20,6115
2022-08-26,21,5519
2022-08-26,22,5668
2022-08-26,23,4091
2022-08-27,0,4749
2022-08-27,1,3827
2022-08-27,2,3029
2022-08-27,3,1956
2022-08-27,4,949
2022-08-27,5,537
2022-08-27,6,962
2022-08-27,7,1475
2022-08-27,8,2088
2022-08-27,9,3284
2022-08-27,10,4153
2022-08-27,11,4882
2022-08-27,12,5397
2022-08-27,13,5743
2022-08-27,14,5775
2022-08-27,15,6078
2022-08-27,16,6176
2022-08-27,17,6471
2022-08-27,18,6911
2022-08-27,19,6544
2022-08-27,20,5644
2022-08-27,21,5373
2022-08-27,22,5380
2022-08-27,23,3970
2022-08-28,0,4773
2022-08-28,1,3961
2022-08-28,2,3015
2022-08-28,3,2118
2022-08-28,4,1141
2022-08-28,5,543
2022-08-28,6,838
2022-08-28,7,1191
2022-08-28,8,1791
2022-08-28,9,2648
2022-08-28,10,3821
2022-08-28,11,4563
2022-08-28,12,4917
2022-08-28,13,5064
2022-08-28,14,5364
2022-08-28,15,5251
2022-08-28,16,5465
2022-08-28,17,5340
2022-08-28,18,5623
2022-08-28,19,5068
2022-08-28,20,4425
2022-08-28,21,3984
2022-08-28,22,3538
2022-08-28,23,1991
2022-08-29,0,1689
2022-08-29,1,848
2022-08-29,2,441
2022-08-29,3,273
2022-08-29,4,350
2022-08-29,5,700
2022-08-29,6,1859
2022-08-29,7,3017
2022-08-29,8,4336
2022-08-29,9,4599
2022-08-29,10,4746
2022-08-29,11,4924
2022-08-29,12,5381
2022-08-29,13,5526
2022-08-29,14,5959
2022-08-29,15,5982
2022-08-29,16,5700
2022-08-29,17,6235
2022-08-29,18,6577
2022-08-29,19,5533
2022-08-29,20,4868
2022-08-29,21,4191
2022-08-29,22,3839
2022-08-29,23,2116
2022-08-30,0,1729
2022-08-30,1,807
2022-08-30,2,413
2022-08-30,3,209
2022-08-30,4,294
2022-08-30,5,616
2022-08-30,6,1886
2022-08-30,7,3295
2022-08-30,8,4941
2022-08-30,9,5196
2022-08-30,10,5373
2022-08-30,11,5492
2022-08-30,12,6055
2022-08-30,13,6230
2022-08-30,14,6598
2022-08-30,15,6450
2022-08-30,16,6407
2022-08-30,17,7154
2022-08-30,18,7953
2022-08-30,19,6590
2022-08-30,20,5563
2022-08-30,21,5631
2022-08-30,22,5135
2022-08-30,23,2979
2022-08-31,0,2304
2022-08-31,1,1296
2022-08-31,2,529
2022-08-31,3,334
2022-08-31,4,313
2022-08-31,5,620
2022-08-31,6,1902
2022-08-31,7,3368
2022-08-31,8,4709
2022-08-31,9,5246
2022-08-31,10,5317
2022-08-31,11,5364
2022-08-31,12,5680
2022-08-31,13,5942
2022-08-31,14,6115
2022-08-31,15,6167
2022-08-31,16,6040
2022-08-31,17,6951
2022-08-31,18,7486
2022-08-31,19,6856
2022-08-31,20,5972
2022-08-31,21,5583
2022-08-31,22,5299
2022-08-31,23,3407
2022-09-01,0,2742
2022-09-01,1,1302
2022-09-01,2,650
2022-09-01,3,390
2022-09-01,4,382
2022-09-01,5,765
2022-09-01,6,1914
2022-09-01,7,3284
2022-09-01,8,4456
2022-09-01,9,5099
2022-09-01,10,5112
2022-09-01,11,5396
2022-09-01,12,5938
2022-09-01,13,5958
2022-09-01,14,6097
2022-09-01,15,6274
2022-09-01,16,6357
2022-09-01,17,7017
2022-09-01,18,7567
2022-09-01,19,6576
2022-09-01,20,5981
2022-09-01,21,5345
2022-09-01,22,5176
2022-09-01,23,3415
2022-09-02,0,3400
2022-09-02,1,2228
2022-09-02,2,1126
2022-09-02,3,618
2022-09-02,4,567
2022-09-02,5,834
2022-09-02,6,1687
2022-09-02,7,2624
2022-09-02,8,3653
2022-09-02,9,4224
2022-09-02,10,4790
2022-09-02,11,5099
2022-09-02,12,5389
2022-09-02,13,5390
2022-09-02,14,6166
2022-09-02,15,6116
2022-09-02,16,6212
2022-09-02,17,6683
2022-09-02,18,6988
2022-09-02,19,6489
2022-09-02,20,5346
2022-09-02,21,5160
2022-09-02,22,5559
2022-09-02,23,4028
2022-09-03,0,4163
2022-09-03,1,3385
2022-09-03,2,2565
2022-09-03,3,1730
2022-09-03,4,966
2022-09-03,5,532
2022-09-03,6,893
2022-09-03,7,1295
2022-09-03,8,2089
2022-09-03,9,3142
2022-09-03,10,4063
2022-09-03,11,4756
2022-09-03,12,5309
2022-09-03,13,5462
2022-09-03,14,5789
2022-09-03,15,5962
2022-09-03,16,6087
2022-09-03,17,6241
2022-09-03,18,6434
2022-09-03,19,5971
2022-09-03,20,5026
2022-09-03,21,4818
2022-09-03,22,5019
2022-09-03,23,3720
2022-09-04,0,3919
2022-09-04,1,3183
2022-09-04,2,2461
2022-09-04,3,1721
2022-09-04,4,972
2022-09-04,5,490
2022-09-04,6,736
2022-09-04,7,1094
2022-09-04,8,1622
2022-09-04,9,2702
2022-09-04,10,3687
2022-09-04,11,4581
2022-09-04,12,5095
2022-09-04,14,5728
2022-09-04,15,5711
2022-09-04,16,5887
2022-09-04,17,5806
2022-09-04,18,5707
2022-09-04,19,4954
2022-09-04,20,4496
2022-09-04,21,4285
2022-09-04,22,4069
